x01_signal_a,x02_signal_b,x03_signal_c,x04_factor_a,x05_factor_b,x06_factor_c,x07_load,x08_complexity,x09_regularization,x10_interaction_base,target_y
-0.46246818,-0.19972391,0.65452470,1.47673614,0.15397584,2.18153638,0.66917270,0.60000000,0.00230036,-0.22206359,0.64383961
0.34956531,0.14122205,0.93393555,-0.16900317,0.48110753,1.49722465,0.16382060,1.00000000,0.05932790,0.11965091,2.32570583
0.25439643,0.35751116,0.40401634,1.63070601,0.24756288,2.59359169,0.33159265,0.10000000,0.00652066,0.15869328,3.57316135
0.98789588,0.81631156,0.25723515,-0.75955406,-0.60938146,2.01441567,0.17581742,0.10000000,0.04951466,0.21941523,3.09847699
0.77752895,0.34382242,0.26338353,-1.67322513,-0.10987892,1.23375025,0.12080042,0.90000000,0.01188418,0.21579049,3.08413172
0.27863061,0.12187984,0.92303853,0.25512016,-0.01971750,2.17091315,0.51111819,0.90000000,0.02988894,0.07655904,2.44356888
-0.54317221,0.61164704,0.09896991,1.69452631,-0.40437144,0.82133920,0.22487099,0.30000000,0.01607648,-0.75795174,-3.67367525
-0.41017536,0.54907586,0.22726346,1.10282447,1.05996082,0.92724760,0.18908920,0.50000000,0.05705711,-0.49064623,0.34003213
0.79609118,0.88618333,0.12947871,0.54516147,0.90727607,2.29355363,0.41405519,0.90000000,0.00264350,0.13142199,2.62585482
0.59017508,-0.17985607,0.62781904,1.16894959,0.11516493,1.78930978,0.37524824,0.20000000,0.00573509,0.40772063,3.01049540
0.00552596,-0.15265797,0.50592051,1.84162622,0.40573484,1.40950144,0.44427838,0.60000000,0.01934230,-0.08931415,1.82061235
-0.82281248,0.53403799,0.82904615,0.97351754,0.16161213,1.05223086,0.19640378,0.40000000,0.00374665,-0.52814482,-1.71883676
0.43344345,-0.06520375,0.02682635,1.08868977,-0.31232637,1.24321192,0.29092043,1.00000000,0.01981233,0.30602592,1.88132085
0.07975265,0.56683658,0.91638015,1.42753095,-0.96406154,0.62781367,0.52770304,0.20000000,0.03875219,-0.31361966,-3.04514091
-0.69562276,0.94424794,0.51086558,-0.72265612,0.62633692,0.78772752,0.26142427,0.80000000,0.00126969,-0.57457240,-3.28511735
-0.11210304,0.24343207,0.94700195,0.88613239,-1.19828734,1.15448999,0.24065640,0.40000000,0.00181972,-0.37767800,-1.50477722
0.91556339,-0.00793531,0.52527586,-0.97866265,0.39714636,1.47326591,0.19725683,0.40000000,0.00761830,0.67801884,3.62596239
0.32711980,-0.67383565,0.97052330,-1.23675479,-0.72449960,2.50300131,0.15943476,0.50000000,0.00343093,0.39787157,3.54421523
0.09069472,-0.55093816,0.50694177,-0.55071168,-1.07935780,2.91928191,0.14910521,0.20000000,0.00427916,0.25753607,4.16021552
-0.03665342,-0.43187963,0.85226275,0.17358198,-0.05288577,0.29657521,0.47492344,0.80000000,0.01406902,0.01088977,-0.01548184
0.33028415,0.28229256,0.81728250,-0.68212846,-0.30404397,1.14876848,0.05548759,0.70000000,0.00526684,0.14095993,2.25529257
-0.95921177,-0.95919803,0.04333664,-0.00515143,-1.04832008,2.31333517,0.21658789,0.80000000,0.00129659,-0.11066603,-1.41839331
-0.74952704,-0.34882545,0.51273590,0.60738433,0.01273770,2.62376144,0.45381276,1.00000000,0.00260848,-0.32691980,0.78230882
0.15109148,0.65610557,0.16776484,1.48397261,0.63220461,2.52763257,0.26011078,1.00000000,0.00894249,-0.19915155,2.74979823
0.76354273,-0.67296258,0.26014742,1.17283375,0.30034319,1.61717786,0.12793730,0.40000000,0.02922845,0.66272369,3.25058186
-0.49780831,0.21741505,0.80921232,1.19715795,-0.85777744,1.97927864,0.17192654,0.50000000,0.02179032,-0.47158257,-1.36406578
0.14939876,0.86438097,0.82867871,1.06766368,-0.02942689,1.34026696,0.38826829,0.70000000,0.01137326,-0.12603271,-0.55080561
-0.35901246,-0.78038378,0.54163723,-0.60170117,-0.24373573,0.09155365,0.15974541,0.10000000,0.00898926,0.04880095,-1.61171089
0.65734307,-0.25342967,0.42963418,1.64729846,-0.30500137,1.85772178,0.41219610,0.20000000,0.02753220,0.58549691,2.57779320
-0.45577848,-0.99706000,0.08117644,1.94896734,-0.60139967,1.36080554,0.41730554,0.70000000,0.00531504,0.19789771,-3.53787253
-0.72146451,0.28576828,0.47969422,-0.79655790,0.13654807,2.29354269,0.25711370,0.30000000,0.00303813,-0.34947900,0.62497430
0.78240081,-0.14754969,0.70265522,-1.53088366,-0.33140096,2.59144338,0.36687371,0.40000000,0.04706748,0.36514697,4.75024712
0.55205880,0.74749148,0.16491547,0.38564393,-0.68251538,2.85281784,0.30274330,0.20000000,0.00504933,0.08700674,2.09245166
0.68445706,-0.13633857,0.12175738,0.41560263,0.28822383,1.37891979,0.34261770,1.00000000,0.01903579,0.69382779,3.78101153
-0.13851657,-0.59453645,0.59442229,1.91501651,-0.78559783,1.23722565,0.06142164,0.80000000,0.00348570,0.11484649,-0.89602132
-0.70256160,0.21017249,0.93015802,-1.12404829,-1.32940644,1.62316694,0.12427552,0.90000000,0.00202424,-0.52207614,1.02656448
0.24344253,0.97241911,0.74081207,0.15156557,-0.86848380,1.29241535,0.10841066,0.60000000,0.00327105,-0.17980577,-0.18496486
-0.29013444,-0.76867865,0.99425897,1.40810325,0.17870001,1.35698309,0.26381004,0.80000000,0.03384038,0.05406341,-1.04151223
-0.96447330,-0.68123873,0.53470992,1.78979517,-0.04056187,2.25701650,0.20880081,0.20000000,0.01911724,-0.42518535,-1.24705767
-0.34789522,0.13579756,0.67010788,-1.32931770,0.20657282,0.31749843,0.30865266,1.00000000,0.00133496,-0.34097199,-0.55995223
0.41832550,-0.23758550,0.58021476,-1.90626743,0.79795459,0.82730475,0.27600850,1.00000000,0.00333764,0.36879287,0.64804877
0.09266201,-0.34278111,0.60484807,-1.10904447,-0.01450109,1.67917399,0.49587036,1.00000000,0.09011501,0.26249549,1.80885774
0.06981003,-0.89130563,0.62363090,1.37556100,1.19516992,1.27785614,0.26753312,0.50000000,0.00413620,0.62181002,2.48125980
-0.14671813,0.44502944,0.09601709,-0.09237070,-0.44948979,1.82796414,0.24358703,0.60000000,0.01284525,-0.25168014,0.76350567
-0.49010951,0.29506645,0.48452744,0.73666038,1.18340349,2.92490896,0.28019132,0.60000000,0.00134586,-0.35769529,2.35725608
-0.81527201,-0.30490177,0.55838600,-0.25918477,0.17675024,1.83231857,0.43583145,1.00000000,0.00347505,-0.54798341,0.17881603
0.01210989,-0.57626317,0.99540425,-1.69886674,-0.15969541,1.71776645,0.05148657,0.40000000,0.00334746,0.19163960,0.78415606
-0.71015389,0.83868844,0.48632699,1.03916465,0.67054739,0.91783169,0.50983888,0.60000000,0.03039414,-0.72545222,-2.10239636
-0.48786404,0.57567966,0.09140335,0.09035035,1.22665874,0.01255086,0.13705775,0.50000000,0.03608724,-0.57722105,-2.28726927
0.94813122,-0.57855788,0.54566669,1.57165666,1.44020189,0.74525540,0.30700745,0.20000000,0.00842735,0.77668668,5.39934531
-0.70069306,0.96129545,0.22036510,-0.88495984,-0.88556395,0.75334598,0.11563646,0.80000000,0.03830034,-0.72461776,-2.72829967
-0.12564994,0.10341570,0.49083161,1.54591907,-0.08837431,2.12837282,0.20421361,0.50000000,0.00121153,-0.10329628,1.71793984
0.03878359,-0.62563613,0.73467111,0.08626900,-0.77756996,2.24549356,0.34498711,0.60000000,0.05468491,0.45727973,2.01341757
-0.23894124,0.04715319,0.36719025,0.15396819,0.19971922,0.43081627,0.28816631,0.80000000,0.00557893,-0.21974714,0.53178275
-0.60406727,-0.72864231,0.94112617,0.98906005,0.04227705,2.96461549,0.28612206,0.50000000,0.07488979,-0.32719408,-0.54971661
0.51423942,0.70236790,0.54482009,0.78637778,-1.14993093,0.26924880,0.32198591,0.60000000,0.00313578,0.12041563,0.26625066
0.10151331,0.99254255,0.79809431,0.81781868,1.71356046,1.96415054,0.30422059,0.60000000,0.00805011,-0.33937956,0.69621793
0.51893347,-0.02655857,0.75966636,-0.92068312,-0.09334507,1.87879062,0.33180180,0.30000000,0.01500281,0.37927630,3.06824594
-0.58060180,-0.88623776,0.07517177,0.71110621,-0.73024913,2.82794996,0.05824550,0.40000000,0.01623399,0.00229038,-0.80873662
0.90233477,0.31604655,0.52928077,0.07479813,0.25472643,1.14340143,0.43273405,0.20000000,0.03165193,0.46895982,3.27744833
0.26795454,-0.27941176,0.59849683,0.60536536,1.16020665,1.95152686,0.21642965,0.70000000,0.01686561,0.34718352,3.95378971
-0.66377743,0.05739608,0.61445211,0.70044824,0.53240000,2.82973224,0.56537645,0.10000000,0.01123491,-0.58309381,0.87268325
-0.07922040,-0.43531210,0.74455208,1.65634757,0.92762317,0.61301274,0.23868537,0.90000000,0.02111981,0.07935329,2.24126765
-0.45600976,0.60443662,0.48797420,1.11828587,0.26595321,2.57664945,0.40550566,0.90000000,0.03653230,-0.57788259,0.58670423
0.43020656,-0.84815395,0.92223496,-1.78071339,1.88722660,0.91328902,0.37648248,0.80000000,0.01380350,0.29542707,-3.79543542
-0.24839932,0.43194011,0.26142185,-1.53102057,0.97522902,0.09884146,0.49007785,1.00000000,0.00152403,-0.18177617,-2.01329550
-0.79040618,-0.68102178,0.38644648,0.47646960,-0.48317572,1.32229543,0.36587153,0.30000000,0.00139422,-0.33061309,-1.71646282
0.50239156,-0.38315992,0.70325066,1.47465110,-0.69500635,1.63333130,0.12092455,0.10000000,0.00674544,0.45867685,1.35248071
-0.23789024,-0.73942352,0.45352778,1.50726853,0.09480547,0.26829248,0.29314844,0.60000000,0.00134546,0.01672858,-0.53390396
-0.68779787,0.08643725,0.01800484,-1.13868366,-0.19352537,0.08969756,0.20028386,0.70000000,0.01707110,-0.43757550,-1.78623871
0.63192186,-0.92829053,0.46542441,-1.42869738,0.61800875,1.47278227,0.06763436,1.00000000,0.08162981,0.94606609,1.32765147
0.79209267,0.37978817,0.88741939,-0.59667685,0.03085555,0.08166721,0.44314796,1.00000000,0.00350116,0.40489581,1.81471537
-0.92900895,0.78872976,0.66554239,1.24054383,-0.34825540,2.84282929,0.17729174,0.80000000,0.00254700,-0.68781931,-1.41987643
0.66981065,0.65405705,0.14982970,1.90185618,-0.35074676,2.52743210,0.23212489,0.40000000,0.01339461,0.14766409,2.10919312
0.32187086,0.03495611,0.95268452,-0.07793926,0.77546751,0.60183795,0.69205151,0.50000000,0.00159935,0.25266223,0.86842920
-0.27884045,-0.81495437,0.31008011,0.07806037,-0.37659405,1.08816889,0.14042976,0.60000000,0.01051338,0.08256269,-0.21428700
-0.41909255,0.72069595,0.28757433,-1.35465360,-1.13693672,0.29304156,0.09260733,0.30000000,0.00101014,-0.61837038,-0.42645858
0.20009378,0.09509458,0.60399910,-0.37612907,1.06860306,2.55493106,0.13994903,0.10000000,0.00364022,0.09800720,3.20611695
-0.68102015,-0.70926571,0.63737334,0.06080993,0.44461713,2.83774136,0.36633764,0.90000000,0.04605207,-0.25996775,0.47835123
-0.67066462,-0.71563433,0.00349544,1.38126597,2.09658217,0.24099831,0.03378366,0.50000000,0.00945742,-0.22780601,0.94249650
-0.41705971,-0.71468759,0.96382351,1.44196355,-0.34413817,1.40704604,0.40584301,0.40000000,0.00134540,-0.01000548,-2.05416565
-0.28973930,0.91438329,0.96094215,-1.80103796,-1.18403395,2.94018845,0.41708859,0.70000000,0.06645728,-0.72432744,1.23503638
0.37585497,0.18700613,0.20312849,0.51675147,1.46082286,0.11406333,0.34924043,0.20000000,0.00337468,0.05936966,1.92633004
-0.91759018,0.67207800,0.41834248,-0.24123894,0.21278752,1.28367602,0.16592244,0.40000000,0.02096447,-0.79217811,-2.05742489
-0.81338734,-0.15747690,0.99395517,0.18395835,0.29633399,2.72244245,0.21894461,0.10000000,0.00155750,-0.41947407,0.24357333
0.22811852,-0.29800934,0.54936480,0.21786982,-0.81992951,1.84069442,0.11604187,0.20000000,0.00112876,0.21291917,2.81197664
0.90403692,-0.67273125,0.58504272,0.60689430,-0.67537575,2.92680264,0.17399967,0.70000000,0.00371350,0.79015135,4.87400520
0.88487199,-0.04098108,0.25971349,0.22001504,-0.30036697,2.69688309,0.53514418,0.50000000,0.00313059,0.60494830,5.31292283
0.16069824,-0.68951454,0.46850709,-1.93754533,-0.20526636,1.74036899,0.13551778,0.20000000,0.00317518,0.13883905,1.50434840
-0.35533156,-0.33287388,0.01120666,-1.25736872,1.43952217,1.62451326,0.38775288,0.20000000,0.05274726,-0.18921857,-3.43583184
-0.92935324,-0.30222143,0.53008339,-1.17936898,-0.60370207,1.81418958,0.39835563,0.50000000,0.00108923,-0.45000261,-0.17870820
-0.07216335,-0.19630409,0.14232041,0.75452241,1.46882852,0.36905731,0.29226071,0.80000000,0.00385900,0.13084113,2.14299430
0.87241351,-0.44530696,0.84966202,0.36439064,-0.36205005,2.96500258,0.10910461,0.80000000,0.00259729,0.64568003,5.14983277
0.54341428,0.85150292,0.31742807,1.20394073,-0.71895803,0.94339135,0.34371690,0.80000000,0.00273451,0.05092819,-0.03499264
-0.02194524,-0.91421936,0.67638951,0.53880121,-0.44440565,0.23653947,0.20022726,0.50000000,0.00133593,0.36057472,-0.44494473
0.78556613,-0.20564843,0.65187732,-1.07729390,1.32251892,1.33187349,0.43295656,0.10000000,0.07331869,0.48821042,0.79558717
0.16602628,-0.05841749,0.00743384,0.72283266,-1.04409408,0.55825661,0.18086293,0.40000000,0.00841381,0.07918551,-0.15099649
0.93997653,0.05106328,0.26279373,-0.85102892,0.59784068,1.44463927,0.10406823,0.20000000,0.00164932,0.76373564,3.66367993
0.85040307,-0.65884925,0.44523421,-0.97864609,-0.00666852,1.61603307,0.48250087,0.50000000,0.04463064,0.72416423,3.03980722
0.86873834,0.74164290,0.45206439,1.74897552,0.40059073,2.33531960,0.40742338,0.80000000,0.01880079,0.38823670,4.44896444
0.29424576,0.77602143,0.26853439,0.19527543,0.11860091,0.13604223,0.20171697,0.20000000,0.00644469,-0.12013308,-0.39197849
0.05903010,-0.90552096,0.67782475,1.77599672,0.76066789,1.86246289,0.50847905,0.30000000,0.01292686,0.31146806,1.62253463
-0.06542317,-0.47539436,0.37753325,1.71002093,-0.83431380,2.43457817,0.28372881,0.50000000,0.01342607,0.09728225,0.25698183
-0.62002958,0.82179772,0.76311409,0.35788964,0.39710071,0.02074113,0.64659948,0.90000000,0.03751709,-0.51168074,-2.69106490
0.30906414,-0.19631794,0.49008321,-0.97971301,1.02776928,0.55476468,0.44512580,0.80000000,0.01985870,0.31826001,0.27074738
-0.02523551,0.39118042,0.55839628,0.23306304,-1.12073307,1.97748673,0.13973295,0.30000000,0.00150226,0.02204555,1.78135953
-0.89729384,-0.52295628,0.50365784,-1.70931930,0.17389891,2.17791754,0.76518123,0.50000000,0.01569263,-0.25865353,-1.31717143
0.82670714,0.37141887,0.53075401,-1.71617839,-0.10472473,1.76298047,0.35694093,0.40000000,0.00773498,0.37273197,3.27879201
0.08009360,0.81141470,0.56732457,1.76707097,-0.80840918,2.98662092,0.34723228,0.90000000,0.00155888,-0.37568603,0.47239224
0.18713026,-0.50982724,0.77399263,0.36024140,-0.07808092,2.89948374,0.11973428,0.70000000,0.00157858,0.22744278,3.33241887
0.59954063,0.34405680,0.78808971,1.00978789,-0.65894043,0.69359681,0.06976539,1.00000000,0.00362140,-0.16773245,1.38367433
-0.44609897,0.96724954,0.84876154,0.24543893,0.61402402,1.31256976,0.19443947,0.50000000,0.01250253,-0.65726334,-2.18630246
-0.62836103,0.63255716,0.54453838,1.90064226,0.66929498,1.27718552,0.08757008,0.10000000,0.02552669,-0.55355441,-0.33707420
0.75201004,0.37316877,0.64062206,0.82359109,-0.86802423,1.74638855,0.31188044,1.00000000,0.01251874,0.38730356,2.71296652
-0.16958302,0.86297880,0.24368337,-1.01363973,-1.58738235,2.22401201,0.12389381,0.80000000,0.00804958,-0.50266021,1.73418453
-0.27561680,-0.72380777,0.60938425,1.85815455,-0.82666291,1.60716920,0.45456192,1.00000000,0.06426050,0.12017705,-1.78266149
0.97895150,-0.92493683,0.13052700,-0.93208410,1.03426430,0.01303985,0.22002845,0.20000000,0.09379695,0.98544575,-0.63504907
-0.33426698,0.91920877,0.55539127,1.65194276,1.15357313,2.16985323,0.15947709,0.10000000,0.00405546,-0.67332754,0.80478988
-0.68647193,0.22189176,0.82198640,1.75125799,0.01997422,1.53752249,0.36663799,0.20000000,0.01696046,-0.72391353,-1.95595874
-0.99383776,-0.00794548,0.72537743,0.00975332,-0.38573790,0.24023317,0.18427898,0.60000000,0.01500050,-0.65072796,-1.90167424
-0.86808157,0.88094381,0.37348020,-0.54223477,1.56677270,0.95802953,0.16995233,0.10000000,0.02349481,-0.96287657,-4.92041630
0.50895271,0.56843262,0.39429431,1.48579427,-0.36285331,0.63054216,0.38311167,0.10000000,0.03109827,0.16696255,0.24809840
-0.18395952,0.94756841,0.67404600,-1.73264555,-0.65526607,1.02861762,0.35557137,0.60000000,0.00566511,-0.64531369,-0.92200802
0.02053073,-0.41329653,0.23014317,0.76189431,0.57300314,1.85940351,0.16814320,0.70000000,0.03720658,0.09572202,2.05771275
0.54964390,-0.63868330,0.02139743,-1.22257548,0.34520285,2.61321944,0.36766920,0.70000000,0.01502350,0.55766403,2.65516843
0.40840847,0.70988677,0.72589027,0.74203241,-1.34209704,1.55258510,0.34959159,0.20000000,0.00188898,-0.05652824,-0.29693876
0.12751171,-0.51773271,0.45018495,-1.77390719,-0.40581704,0.49414699,0.47472645,0.50000000,0.00387804,0.32654098,1.56023905
-0.67334898,0.58216045,0.27467796,1.39945062,-0.67296283,1.81997635,0.34125670,0.70000000,0.03658337,-0.43419009,-2.18574381
-0.73776002,-0.50091736,0.38159004,-1.16103849,-0.81600088,1.25729246,0.36039695,0.60000000,0.00165317,-0.21935080,-0.12930763
-0.52771340,-0.02863624,0.48327555,-0.48141772,-0.75481194,1.74003195,0.54786788,0.50000000,0.05502411,-0.29562613,0.61976308
-0.84086972,-0.15664769,0.31360776,1.11785577,0.37631291,1.74786307,0.06769270,0.50000000,0.02187923,-0.31001584,0.13983621
0.24915907,0.37549934,0.90215712,-1.18648942,0.87598376,1.13120314,0.40271750,0.70000000,0.00593969,-0.06686085,-0.78748883
-0.14713276,0.01241637,0.99016743,-0.43660782,0.99766475,2.61483984,0.31663926,0.20000000,0.09414634,-0.13673887,0.86373900
-0.52130056,0.16817111,0.74588531,1.59663828,-0.05804789,0.84435535,0.28113243,0.30000000,0.00530398,-0.34143970,-1.25133887
-0.03915440,-0.17607041,0.06091238,-0.66381659,1.27484300,1.38020067,0.43991987,0.60000000,0.09126104,0.10947611,-0.73683922
-0.75218690,-0.49489870,0.79784691,-1.04306509,-2.16681255,2.82188406,0.05045886,0.20000000,0.02248687,-0.35030636,3.54847907
-0.25584329,-0.01038470,0.45905095,1.56258558,0.13558871,1.40907574,0.04119101,1.00000000,0.01802377,-0.02983218,1.69097208
0.89716225,0.67504759,0.93032898,1.99926802,-1.36180552,2.31959299,0.66456970,0.80000000,0.00136175,0.29650798,-0.33796954
0.46223696,0.46964268,0.85084695,-0.35535094,0.46658352,1.21126301,0.15594569,0.90000000,0.00173285,0.16900619,1.99098633
0.48844516,-0.17985081,0.30304624,1.27705481,-0.67663991,1.83012526,0.15954505,0.80000000,0.00114982,0.35495419,2.23194734
-0.46195160,0.91091992,0.24844406,-0.97317031,0.73934716,1.68943766,0.35256953,0.30000000,0.00124966,-0.67085886,-3.09266937
-0.84748644,-0.64673323,0.53103724,-1.00186909,-0.02789555,1.59790606,0.37531558,0.60000000,0.00112659,-0.10700194,-1.01831303
-0.14736730,-0.16246772,0.03942872,1.70954758,-0.59913032,1.80332852,0.54018729,0.60000000,0.01881606,-0.10885956,-0.88486897
0.39038174,-0.70921720,0.42315487,-0.33102959,0.65669608,0.52366238,0.16623021,0.40000000,0.00300639,0.37415165,0.68306681
0.23110411,0.80901271,0.01992326,0.20564366,1.66357826,0.76949297,0.23424796,0.30000000,0.05867689,-0.04079998,-0.73788431
0.54265976,-0.89390117,0.41441803,-1.73868355,0.22309334,0.18898797,0.36823370,0.30000000,0.01891826,0.82776002,0.39302837
-0.48873637,0.99832810,0.36945496,1.57284519,0.32361133,1.08601173,0.17056355,0.40000000,0.03324202,-0.88213884,-2.87667038
-0.17727929,0.35083504,0.43559323,-0.78914053,1.53899487,2.83034035,0.36317195,1.00000000,0.00169452,-0.16879741,1.67520415
-0.33210760,-0.57595957,0.87648701,0.56249125,0.52254836,2.47665433,0.23357952,0.10000000,0.00984039,0.08148784,0.91222479
0.51722286,0.56434175,0.99912120,-0.86509815,-0.34030994,2.54043976,0.12152942,0.50000000,0.01725343,-0.12288177,2.62015963
-0.96308764,0.39760548,0.53567579,1.87494401,-0.02450655,2.00962980,0.02997689,0.70000000,0.02659705,-0.69983417,-0.58001986
0.23364428,0.32374451,0.64468175,-1.56540164,-0.99247707,1.04633458,0.34959934,0.10000000,0.00291118,-0.13676042,2.23270615
-0.38124840,0.93184107,0.59593339,-0.99895751,0.58517401,2.67611286,0.37303620,0.10000000,0.00132545,-0.39320625,-0.92039598
0.46268849,-0.57859127,0.57499098,1.73635208,0.86384527,1.48953002,0.02693821,0.10000000,0.00301848,0.54920798,4.06473286
0.26490045,0.89118657,0.74600924,-1.36376593,1.28477855,1.16510305,0.05502783,0.60000000,0.07563096,-0.21609651,-2.78120945
-0.70466331,0.00997937,0.60699962,-0.51412975,0.37582578,1.32771616,0.28204228,1.00000000,0.01448447,-0.61354617,-0.49106540
0.15670530,-0.29779293,0.97109256,0.01833637,0.29911430,1.06046938,0.13432115,0.90000000,0.07594163,0.44440506,1.63462169
-0.31978864,-0.63977996,0.86906464,0.03895990,-0.76788177,0.03635135,0.50487624,1.00000000,0.05181007,-0.02415103,-1.48531702
0.51174441,0.27007539,0.73124184,1.33031238,-0.60279552,2.26105428,0.17792235,0.70000000,0.01908360,0.28121296,2.44194271
-0.68691429,-0.80118789,0.53429063,0.55545650,-0.91704968,2.46760519,0.03874408,0.10000000,0.00935997,-0.04433745,-0.41760929
-0.74625279,-0.49583369,0.79314969,0.34168091,-0.77434381,0.14098763,0.24758285,0.50000000,0.06905396,-0.25288567,-1.86615013
-0.61971331,-0.66450636,0.14904542,0.51648247,-0.05775573,0.80674783,0.56272480,0.90000000,0.02020430,0.14920060,-1.05320888
-0.86486508,-0.88415093,0.19585836,-0.40974478,-0.02308544,2.72934670,0.54860704,0.50000000,0.07171717,-0.12624415,-0.96447401
0.27724321,0.96385459,0.41510886,-0.31881650,-2.44250346,1.46614184,0.33854486,0.30000000,0.09490636,-0.18088061,0.35325276
-0.78720629,0.36938467,0.89504354,1.00445155,-0.96621822,0.03430880,0.04150338,0.40000000,0.00227482,-0.79505124,-2.97952454
0.86979266,-0.88117014,0.95475493,-0.81917539,0.27723777,1.13265021,0.65503672,0.50000000,0.00198032,0.76395169,0.84821238
-0.20435665,-0.71940998,0.13070346,1.96504722,-0.45754801,1.14595449,0.43057432,0.10000000,0.03814658,0.28753207,-2.25086883
0.28779099,-0.01711223,0.45312853,0.12653646,-0.22800849,0.36674634,0.13300116,1.00000000,0.04167762,0.14798032,2.20075706
0.45283002,0.31060466,0.45610018,0.93939907,-1.11192015,2.30218759,0.15000248,0.90000000,0.01817980,0.03779059,2.22445464
0.18513216,0.77279953,0.80555612,-1.10032483,-1.11923071,0.96060005,0.40305927,1.00000000,0.09001812,-0.37332628,0.28222611
0.16621676,0.23597934,0.61886842,1.35352187,-0.14174347,0.65233332,0.57159244,0.70000000,0.00425576,0.01261467,0.71476421
-0.99108217,-0.36836715,0.21400695,-0.94174344,0.14792439,2.45348137,0.22320735,0.80000000,0.00500067,-0.35605910,0.13322008
0.62487812,0.55163718,0.43416621,-0.83754311,0.73681243,2.13426286,0.12695300,0.40000000,0.00127466,0.21542025,2.68405185
-0.67229207,-0.05059983,0.95783305,1.92738507,1.17142991,2.59672578,0.22417252,0.50000000,0.01278732,-0.43220719,3.18896315
0.97808018,-0.97397666,0.88902677,0.06209167,-0.24424387,1.28771502,0.29987752,0.50000000,0.00406533,1.00718482,2.34995626
0.96314569,0.36283676,0.77884276,1.69036935,0.25650131,1.33566642,0.58218157,0.80000000,0.09965071,0.47214305,3.22306912
0.82571859,-0.74260910,0.33382579,1.72844316,-1.26829873,1.45198256,0.69851007,0.10000000,0.07447148,0.64920711,-1.16841732
-0.13371202,-0.16163118,0.73817595,-0.77145371,-0.42330006,1.04975362,0.32486739,0.80000000,0.00383390,0.22650669,1.44988873
-0.08126818,0.85076720,0.53836848,1.33839248,0.45255613,1.92023766,0.21271742,1.00000000,0.00559570,-0.58565778,0.62751847
-0.93198679,0.45028803,0.97416454,0.60325364,-0.72679334,0.09039708,0.15363666,0.80000000,0.03908801,-0.90321637,-3.49359727
0.99118569,-0.80480822,0.60992101,-0.48008341,-0.69059020,2.00228710,0.05534409,0.20000000,0.00528197,1.07693497,4.92007177
0.41029382,0.37339629,0.62894282,-1.08024832,0.31778932,0.87363390,0.19425951,0.10000000,0.00739294,-0.03729809,0.30271437
-0.82582120,0.43927906,0.72918590,-0.40957895,-0.40005362,1.98491829,0.06203277,0.40000000,0.00353365,-0.78311070,-0.32642197
-0.35653677,0.05489744,0.69238359,1.73129354,-1.10612074,2.75741592,0.22614100,0.70000000,0.00846310,-0.23460335,0.13748649
-0.01845424,-0.41953916,0.02059062,-0.37169578,1.13122215,1.49932858,0.19680013,0.50000000,0.01109133,0.34580567,0.72701939
0.27678527,0.16740227,0.33559929,-0.31750105,0.61439616,0.12154396,0.14024230,0.80000000,0.00898573,0.26377191,1.41787423
0.84932305,-0.32476207,0.09617712,0.68161594,0.35697412,2.85298108,0.70568413,1.00000000,0.00766740,0.70093103,4.87995500
0.84005624,-0.06477719,0.34107598,-1.27158028,0.08167771,2.53441095,0.21878210,0.60000000,0.00139412,0.42865129,5.05609481
0.31410076,0.25796602,0.29707203,-0.95779766,0.46997379,1.36283409,0.29558182,0.60000000,0.02620910,0.21796902,1.31431441
-0.16098618,0.06936305,0.51765707,-1.53987482,-0.58168836,0.53640136,0.18632260,1.00000000,0.00373509,-0.15005778,1.84077456
0.56265946,0.84033183,0.36230787,-0.85224945,1.59891249,2.86041849,0.47329040,0.40000000,0.05753287,0.03759925,0.96282578
-0.02559435,0.40033437,0.35284630,-0.37046423,0.12873029,1.93418915,0.27980668,0.80000000,0.05354720,-0.22667785,1.44962654
0.77355817,0.25871094,0.82831423,0.02577903,-0.48839800,1.95682452,0.30716495,0.20000000,0.00186606,0.23043278,3.41627106
-0.78977955,-0.35661978,0.64717470,1.98239134,0.51665697,0.01348422,0.40305730,0.50000000,0.00106664,-0.11749662,-0.69564956
-0.94240837,0.60422832,0.87795055,0.15143983,-0.19150817,2.20087356,0.24940180,0.70000000,0.00448318,-0.80736078,-1.43193117
0.38907009,-0.50978974,0.42078190,-0.71219110,0.49613002,1.66529206,0.16610853,0.20000000,0.05321276,0.28282080,1.75086752
-0.98614629,-0.50514221,0.00046214,1.71096871,-0.95115379,1.36819387,0.07441622,0.30000000,0.03732100,-0.48380447,-4.80380042
-0.89776777,0.51151848,0.19063321,-0.18278649,1.46629038,0.18756352,0.57176450,1.00000000,0.00860506,-0.65391759,-2.99151941
-0.77430312,-0.46177202,0.34839701,1.91150334,-0.27127587,0.20328511,0.34063395,0.30000000,0.00810375,-0.16204742,-2.47751211
0.66364139,0.38907036,0.30825355,1.28602284,0.57676672,0.64998010,0.36445083,0.70000000,0.00251458,0.36931749,2.89405873
0.64006995,-0.02534475,0.65500871,0.46306256,-0.84386278,1.05344232,0.06487427,0.40000000,0.00523496,0.47713249,3.01681837
-0.08892147,0.93272585,0.89222821,0.59783585,-0.09187211,1.94291808,0.53247640,0.90000000,0.00947326,-0.25196623,-0.79227635
